"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"RNG","Ringcentral, Inc.","19.15","$1.36B","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/rng"
"RIO","Rio Tinto Plc","26.21","$47.86B","2002","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rio"
"RBA","Ritchie Bros. Auctioneers Incorporated","23.03","$2.47B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rba"
"RAD","Rite Aid Corporation","7.91","$8.28B","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/rad"
"RIV","RiverNorth Opportunities Fund, Inc.","17.15","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/riv"
"RLI","RLI Corp.","59.44","$2.58B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rli"
"RLJ","RLJ Lodging Trust","17.89","$2.25B","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rlj"
"RRTS","Roadrunner Transportation Systems, Inc","10.09","$386.1M","2010","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rrts"
"RHI","Robert Half International Inc.","39.68","$5.26B","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rhi"
"ROK","Rockwell Automation, Inc.","98.83","$13.05B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rok"
"COL","Rockwell Collins, Inc.","81.27","$10.66B","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/col"
"RCI","Rogers Communication, Inc.","34.52","$13.89B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/rci"
"ROG","Rogers Corporation","44.54","$798.94M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/rog"
"ROL","Rollins, Inc.","26.2","$5.73B","n/a","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/rol"
"ROP","Roper Technologies, Inc.","163.12","$16.44B","1992","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rop"
"RRMS","Rose Rock Midstream, L.P.","9.72","$357.64M","2011","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/rrms"
"RST","Rosetta Stone","7.17","$156.28M","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rst"
"RSE","Rouse Properties, Inc.","17.36","$1.01B","2011","Finance","Real Estate","http://www.nasdaq.com/symbol/rse"
"RDC","Rowan Companies plc","13.15","$1.64B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rdc"
"RY","Royal Bank Of Canada","51.17","$76.07B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ry"
"RY^S","Royal Bank Of Canada","26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ry^s"
"RY^T","Royal Bank Of Canada","30.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ry^t"
"RBS","Royal Bank Scotland plc (The)","7","$40.18B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs"
"RBS^E","Royal Bank Scotland plc (The)","23.47","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs^e"
"RBS^F","Royal Bank Scotland plc (The)","25.14","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs^f"
"RBS^G","Royal Bank Scotland plc (The)","23.69","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs^g"
"RBS^H","Royal Bank Scotland plc (The)","24.8501","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs^h"
"RBS^I","Royal Bank Scotland plc (The)","24","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs^i"
"RBS^L","Royal Bank Scotland plc (The)","23.4101","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbs^l"
"RBS^R","Royal Bank Scotland plc (The)","23.9693","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbs^r"
"RBS^S","Royal Bank Scotland plc (The)","24.2699","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbs^s"
"RBS^T","Royal Bank Scotland plc (The)","24.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbs^t"
"RCL","Royal Caribbean Cruises Ltd.","69.58","$15.31B","1993","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/rcl"
"RDS.A","Royal Dutch Shell PLC","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rds.a"
"RDS.B","Royal Dutch Shell PLC","n/a","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rds.b"
"RGT","Royce Global Value Trust, Inc.","6.59","$67.85M","2013","n/a","n/a","http://www.nasdaq.com/symbol/rgt"
"RMT","Royce Micro-Cap Trust, Inc.","6.34","$221.09M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rmt"
"RVT","Royce Value Trust, Inc.","10.25","$791.82M","1986","n/a","n/a","http://www.nasdaq.com/symbol/rvt"
"RES","RPC, Inc.","12.78","$2.77B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/res"
"RPM","RPM International Inc.","38.76","$5.15B","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/rpm"
"RSPP","RSP Permian, Inc.","20.66","$2.08B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rspp"
"RT","Ruby Tuesday, Inc.","5","$310.24M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rt"
"RKUS","Ruckus Wireless, Inc.","7.97","$706.86M","2012","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rkus"
"RTEC","Rudolph Technologies, Inc.","11.75","$366.7M","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtec"
"R","Ryder System, Inc.","57.12","$3.05B","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/r"
"RYI","Ryerson Holding Corporation","3.36","$107.85M","2014","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/ryi"
"RHP","Ryman Hospitality Properties, Inc.","46.6","$2.39B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rhp"
"SBR","Sabine Royalty Trust","31.63","$461.14M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sbr"
"SB","Safe Bulkers, Inc","0.4","$33.39M","2008","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sb"
"SB^B","Safe Bulkers, Inc","22.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^b"
"SB^C","Safe Bulkers, Inc","8.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^c"
"SB^D","Safe Bulkers, Inc","8.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^d"
"SFE","Safeguard Scientifics, Inc.","12.51","$258.33M","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/sfe"
"CRM","Salesforce.com Inc","58.51","$38.85B","2004","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/crm"
"SMM","Salient Midstream & MLP Fund","7.77","$73.81M","2012","n/a","n/a","http://www.nasdaq.com/symbol/smm"
"SBH","Sally Beauty Holdings, Inc.","30.28","$4.6B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sbh"
"SJT","San Juan Basin Royalty Trust","4.66","$217.2M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sjt"
"SN","Sanchez Energy Corporation","3.07","$190.08M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sn"
"SDT","SandRidge Mississippian Trust I","3.01","$84.28M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdt"
"SDR","SandRidge Mississippian Trust II","1.87","$92.99M","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdr"
"PER","SandRidge Permian Trust","2.58","$135.45M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/per"
"SNY","Sanofi","39.82","$104.41B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sny"
"SC","Santander Consumer USA Holdings Inc.","10.26","$3.67B","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/sc"
"SOV^C","Santander Holdings USA, Inc.","25.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sov^c"
"SAP","SAP SE","75.4","$90.12B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sap"
"SAQ","Saratoga Investment Corp","24.53","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/saq"
"SAR","Saratoga Investment Corp","14.12","$80.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sar"
"SSL","Sasol Ltd.","25.64","$16.77B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssl"
"BFS","Saul Centers, Inc.","49.41","$1.05B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bfs"
"BFS^C","Saul Centers, Inc.","25.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfs^c"
"SCG","Scana Corporation","64.56","$9.23B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg"
"SLB","Schlumberger N.V.","68.81","$87.75B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/slb"
"SWM","Schweitzer-Mauduit International, Inc.","39.7","$1.21B","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/swm"
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","40.89","$1.86B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/saic"
"SALT","Scorpio Bulkers Inc.","2.75","$6.57M","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/salt"
"SLTB","Scorpio Bulkers Inc.","10.93","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sltb"
"SBNA","Scorpio Tankers Inc.","20","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbna"
"SBNB","Scorpio Tankers Inc.","24.8","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbnb"
"STNG","Scorpio Tankers Inc.","5.73","$1.02B","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng"
"SMG","Scotts Miracle-Gro Company (The)","64.51","$3.97B","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/smg"
"SNI","Scripps Networks Interactive, Inc","61.53","$7.91B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni"
"LBF","Scudder Global High Income Fund, Inc.","7.38","$47.84M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lbf"
"KHI","Scudder High Income Trust","7.79","$120.39M","1988","n/a","n/a","http://www.nasdaq.com/symbol/khi"
"KMM","Scudder Multi-Market Income Trust","7.39","$168.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmm"
"KTF","Scudder Municiple Income Trust","14.03","$551.26M","1988","n/a","n/a","http://www.nasdaq.com/symbol/ktf"
"KST","Scudder Strategic Income Trust","10.31","$45.75M","1994","n/a","n/a","http://www.nasdaq.com/symbol/kst"
"KSM","Scudder Strategic Municiple Income Trust","13.58","$151.51M","1989","n/a","n/a","http://www.nasdaq.com/symbol/ksm"
"SA","Seabridge Gold, Inc.","7.43","$387.4M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sa"
"CKH","SEACOR Holdings, Inc.","45.66","$792.38M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh"
"SDRL","Seadrill Limited","2.07","$1.02B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdrl"
"SDLP","Seadrill Partners LLC","2.6","$238.74M","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdlp"
"SEE","Sealed Air Corporation","40.66","$8.03B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/see"
"SSW","Seaspan Corporation","16.24","$1.61B","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ssw"
"SSW^C","Seaspan Corporation","24.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^c"
"SSW^D","Seaspan Corporation","24.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^d"
"SSW^E","Seaspan Corporation","22.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^e"
"SSWN","Seaspan Corporation","23.53","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sswn"
"SEAS","SeaWorld Entertainment, Inc.","18.3","$1.64B","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/seas"
"JBN","Select Asset Inc.","15.03","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbn"
"JBR","Select Asset Inc.","14.4485","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbr"
"SIR","Select Income REIT","19.59","$1.75B","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sir"
"SEM","Select Medical Holdings Corporation","8.62","$1.13B","2009","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sem"
"SGZA","Selective Insurance Group, Inc.","25.82","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sgza"
"SEMG","Semgroup Corporation","22.24","$977.05M","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/semg"
"SMI","Semiconductor  Manufacturing International Corporation","4.34","$3.57B","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/smi"
"SRE","Sempra Energy","95.06","$23.59B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre"
"SNH","Senior Housing Properties Trust","15.24","$3.62B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snh"
"SNHN","Senior Housing Properties Trust","24.98","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhn"
"ST","Sensata Technologies Holding N.V.","33.36","$5.68B","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/st"
"SXT","Sensient Technologies Corporation","53.92","$2.44B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/sxt"
"SQNS","Sequans Communications S.A.","1.95","$115.33M","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/sqns"
"SRG","Seritage Growth Properties","40.51","$1.34B","2015","Finance","Real Estate","http://www.nasdaq.com/symbol/srg"
"SCI","Service Corporation International","22.61","$4.44B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/sci"
"SERV","ServiceMaster Global Holdings, Inc.","37.56","$5.09B","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/serv"
"NOW","ServiceNow, Inc.","52.31","$8.32B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/now"
"SSE","Seventy Seven Energy Inc.","0.32","$18.16M","2014","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/sse"
"SHAK","Shake Shack, Inc.","34.07","$1.24B","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/shak"
"SJR","Shaw Communications Inc.","17.31","$7.86B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sjr"
"SHLX","Shell Midstream Partners, L.P.","36.22","$5.17B","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/shlx"
"SHW","Sherwin-Williams Company (The)","256.12","$23.84B","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/shw"
"SHG","Shinhan Financial Group Co Ltd","32.49","$15.41B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shg"
"SFL","Ship Finance International Limited","13.23","$1.24B","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl"
"SHOP","Shopify Inc.","21.87","$1.23B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/shop"
"SSTK","Shutterstock, Inc.","28.67","$1.03B","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/sstk"
"SBGL","Sibanye Gold Limited","11.37","$2.6B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sbgl"
"SIG","Signet Jewelers Limited","105.18","$8.37B","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/sig"
"SBY","Silver Bay Realty Trust Corp.","13.54","$488.38M","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sby"
"SSNI","Silver Spring Networks, Inc.","10.34","$520.54M","2013","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ssni"
"SLW","Silver Wheaton Corp","14.12","$5.71B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/slw"
"SPG","Simon Property Group, Inc.","183.98","$56.93B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spg"
"SPG^J","Simon Property Group, Inc.","74.952","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spg^j"
"SSD","Simpson Manufacturing Company, Inc.","32.32","$1.56B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ssd"
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","39.96","$4.32B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/shi"
"SIX","Six Flags Entertainment Corporation New","48.18","$4.42B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/six"
"SJW","SJW Corporation","32.07","$653.65M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sjw"
"SKM","SK Telecom Co., Ltd.","19.37","$12.67B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/skm"
"SKX","Skechers U.S.A., Inc.","27.66","$4.32B","1999","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/skx"
"SLG","SL Green Realty Corporation","87.75","$8.75B","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/slg"
"SLG^I","SL Green Realty Corporation","25.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slg^i"
"SM","SM Energy Company","14.13","$960.48M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sm"
"SFS","Smart","15.53","$1.15B","2014","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfs"
"SNN","Smith & Nephew SNATS, Inc.","31.96","$15.2B","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/snn"
"AOS","Smith (A.O.) Corporation","65.56","$5.77B","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/aos"
"SNA","Snap-On Incorporated","139.9","$8.12B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sna"
"SQM","Sociedad Quimica y Minera S.A.","16","$4.21B","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sqm"
"SLRA","Solar Capital Ltd.","24.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slra"
"SWI","Solarwinds, Inc.","59.98","$4.3B","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/swi"
"SLH","Solera Holdings, Inc.","54.62","$3.67B","2007","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/slh"
"SAH","Sonic Automotive, Inc.","16.49","$821.38M","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/sah"
"SON","Sonoco Products Company","40.21","$4.06B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/son"
"SNE","Sony Corp Ord","21.73","$27.41B","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/sne"
"BID","Sotheby&#39;s","23.78","$1.59B","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid"
"SFUN","SouFun Holdings Limited","5.44","$2.35B","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/sfun"
"SOR","Source Capital, Inc.","64.4","$557.4M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sor"
"SJI","South Jersey Industries, Inc.","25.27","$1.75B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sji"
"SXE","Southcross Energy Partners, L.P.","0.5","$20.32M","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxe"
"SCE^F","Southern California Edison Company","25.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^f"
"SCE^G","Southern California Edison Company","24.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^g"
"SCE^H","Southern California Edison Company","26.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^h"
"SCE^J","Southern California Edison Company","26.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^j"
"SO","Southern Company (The)","48.22","$43.83B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/so"
"SOJA","Southern Company (The)","26.77","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/soja"
"SCCO","Southern Copper Corporation","26.5","$20.81B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/scco"
"LUV","Southwest Airlines Company","35.69","$23.21B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/luv"
"SWX","Southwest Gas Corporation","59.14","$2.8B","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/swx"
"SWN","Southwestern Energy Company","9.34","$3.59B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swn"
"SWNC","Southwestern Energy Company","21.52","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swnc"
"SSS","Sovran Self Storage, Inc.","103.81","$3.75B","1995","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sss"
"SPA","Sparton Corporation","14.93","$147.52M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/spa"
"SPE","Special Opportunities Fund Inc.","12.44","$97.4M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spe"
"SE","Spectra Energy Corp","29.52","$19.82B","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/se"
"SEP","Spectra Energy Partners, LP","45.3","$13.68B","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sep"
"SPB           ","Spectrum Brands Holdings, Inc.","99.93","$5.9B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spb           "
"TRK","Speedway Motorsports, Inc.","18.1","$746.16M","1995","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/trk"
"SPR","Spirit Aerosystems Holdings, Inc.","43","$6.04B","2006","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/spr"
"SRC","Spirit Realty Capital, Inc.","10.57","$4.67B","2013","Consumer Services","Building operators","http://www.nasdaq.com/symbol/src"
"SRLP","Sprague Resources LP","19.69","$415.14M","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/srlp"
"S","Sprint Corporation","2.85","$11.31B","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/s"
"SPXC","SPX Corporation","n/a","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spxc"
"FLOW","SPX FLOW, Inc.","21.63","$893.06M","2015","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flow"
"SQ","Square, Inc.","8.63","$2.85B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sq"
"JOE","St. Joe Company (The)","14.8","$1.11B","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/joe"
"STJ","St. Jude Medical, Inc.","51.21","$14.48B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/stj"
"STAG","Stag Industrial, Inc.","16.85","$1.15B","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stag"
"STAG^A","Stag Industrial, Inc.","25.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stag^a"
"STAG^B","Stag Industrial, Inc.","25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stag^b"
"SSI","Stage Stores, Inc.","7.57","$231.34M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/ssi"
"SFG","StanCorp Financial Group, Inc.","114.82","$4.86B","1999","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/sfg"
"SMP","Standard Motor Products, Inc.","33.76","$765.09M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/smp"
"SXI","Standex International Corporation","66.99","$855.57M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sxi"
"SWH","Stanley Black & Decker, Inc.","107.87","$16.86B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swh"
"SWJ","Stanley Black & Decker, Inc.","25.69","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swj"
"SWK","Stanley Black & Decker, Inc.","93.25","$13.96B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swk"
"STN","Stantec Inc","24.06","$2.27B","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/stn"
"SGU","Star Gas Partners, L.P.","7.57","$433.63M","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sgu"
"SRT","StarTek, Inc.","3.9853","$62.12M","1997","Technology","Professional Services","http://www.nasdaq.com/symbol/srt"
"HOT","Starwood Hotels & Resorts Worldwide, Inc.","61.01","$10.31B","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/hot"
"STWD","STARWOOD PROPERTY TRUST, INC.","18.35","$4.36B","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stwd"
"STT","State Street Corporation","54.42","$21.96B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stt"
"STT^C","State Street Corporation","25.7688","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^c"
"STT^D","State Street Corporation","26.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^d"
"STT^E","State Street Corporation","26.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^e"
"STO","Statoil ASA","14","$44.64B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/sto"
"SPLP","Steel Partners Holdings LP","13.29","$353.81M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/splp"
"SCS","Steelcase Inc.","12.38","$1.51B","1998","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/scs"
"SCM","Stellus Capital Investment Corporation","8.58","$107.08M","2012","n/a","n/a","http://www.nasdaq.com/symbol/scm"
"SCQ","Stellus Capital Investment Corporation","25.02","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/scq"
"SCL","Stepan Company","43.43","$966.76M","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/scl"
"STE","STERIS plc","66.76","$5.73B","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ste"
